eff_date,hdd,cdd,temp_natl
10/5/1979,6.5451,1.7748,60.2297
10/6/1979,7.0635,1.9905,59.927
10/7/1979,7.2338,2.3028,60.069
10/8/1979,7.3559,2.5773,60.2214
10/9/1979,8.9709,1.6992,57.7283
10/10/1979,13.6089,1.1616,52.5527
10/11/1979,10.8161,1.6602,55.8441
10/12/1979,9.4667,1.9141,57.4474
10/13/1979,11.7771,1.8742,55.0971
10/14/1979,12.3219,1.3898,54.0679
10/15/1979,9.4001,1.5699,57.1698
10/16/1979,7.3178,2.1456,59.8278
10/17/1979,6.2761,2.3349,61.0588
10/18/1979,4.6146,2.4428,62.8282
10/19/1979,3.9143,2.8849,63.9706
10/20/1979,2.9167,4.6591,66.7424
10/21/1979,3.4348,5.5596,67.1248
10/22/1979,4.5412,2.677,63.1358
10/23/1979,8.5663,0.8514,57.2851
10/24/1979,12.6139,0.633,53.0191
10/25/1979,13.7469,0.5862,51.8393
10/26/1979,14.3536,0.5049,51.1513
10/27/1979,12.7472,0.8552,53.108
10/28/1979,11.0845,0.8757,54.7912
10/29/1979,10.6879,1.0252,55.3373
10/30/1979,11.0983,1.0702,54.9719
10/31/1979,10.6453,0.9529,55.3076
11/1/1979,13.3425,0.7691,52.4266
11/2/1979,13.1533,0.816,52.6627
11/3/1979,16.0922,0.4437,49.3515
11/4/1979,16.8714,0.3039,48.4325
11/5/1979,15.5958,0.468,49.8722
11/6/1979,15.9788,0.4552,49.4764
11/7/1979,17.5412,0.386,47.8448
11/8/1979,17.6409,0.3851,47.7442
11/9/1979,15.6648,0.726,50.0612
11/10/1979,17.0236,0.8519,48.8283
11/11/1979,20.0186,0.7314,45.7128
11/12/1979,20.1628,0.538,45.3752
11/13/1979,19.8875,0.1845,45.297
11/14/1979,21.2042,0.0446,43.8404
11/15/1979,19.5854,0.053,45.4676
11/16/1979,18.4231,0.0228,46.5997
11/17/1979,14.4911,0.0283,50.5372
11/18/1979,12.1027,0.2608,53.1581
11/19/1979,13.0689,0.6191,52.5502
11/20/1979,13.7486,0.8888,52.1402
11/21/1979,14.3581,0.4562,51.0981
11/22/1979,15.7664,0.4196,49.6532
11/23/1979,15.7624,0.5364,49.774
11/24/1979,15.3522,0.6119,50.2597
11/25/1979,13.973,0.6181,51.6451
11/26/1979,14.4506,0.2962,50.8456
11/27/1979,17.1083,0.3556,48.2473
11/28/1979,20.778,0.4162,44.6382
11/29/1979,28.1039,0.0027,36.8988
11/30/1979,29.7829,0.0001,35.2172
12/1/1979,28.8851,0,36.1149
12/2/1979,29.3968,0.0006,35.6038
12/3/1979,26.2135,0.0878,38.8743
12/4/1979,21.8572,0.0933,43.2361
12/5/1979,18.2991,0.1297,46.8306
12/6/1979,18.3011,0.449,47.1479
12/7/1979,18.9459,0.2831,46.3372
12/8/1979,23.5674,0.2064,41.639
12/9/1979,23.5893,0.1899,41.6006
12/10/1979,19.226,0.2632,46.0372
12/11/1979,16.5674,0.4272,48.8598
12/12/1979,19.79,0.3894,45.5994
12/13/1979,23.3242,0.4052,42.081
12/14/1979,25.8062,0.3274,39.5212
12/15/1979,25.5258,0.2225,39.6967
12/16/1979,26.915,0.1395,38.2245
12/17/1979,32.7939,0.0013,32.2074
12/18/1979,30.8059,0.0001,34.1942
12/19/1979,26.8168,0.001,38.1842
12/20/1979,24.7166,0.0037,40.2871
12/21/1979,22.5804,0.0509,42.4705
12/22/1979,19.9401,0.1875,45.2474
12/23/1979,17.923,0.1254,47.2024
12/24/1979,17.9276,0.1979,47.2703
12/25/1979,20.4183,0.0011,44.5828
12/26/1979,23.5122,0.0003,41.4881
12/27/1979,24.3997,0.0126,40.6129
12/28/1979,25.0676,0.0069,39.9393
12/29/1979,23.7026,0.046,41.3434
12/30/1979,24.2066,0.08,40.8734
12/31/1979,25.1708,0.0033,39.8325
1/1/1980,26.7159,0.0006,38.2847
1/2/1980,26.7199,0,38.2801
1/3/1980,28.0841,0,36.9159
1/4/1980,30.3561,0.0099,34.6538
1/5/1980,30.9313,0,34.0687
1/6/1980,30.9415,0,34.0585
1/7/1980,30.3419,0.0165,34.6746
1/8/1980,30.6737,0.0038,34.3301
1/9/1980,30.9302,0.1747,34.2445
1/10/1980,26.1697,0.3005,39.1308
1/11/1980,20.4431,0.3321,44.889
1/12/1980,25.15,0.2716,40.1216
1/13/1980,24.3068,0.2291,40.9223
1/14/1980,20.8296,0.2503,44.4207
1/15/1980,18.4848,0.0911,46.6063
1/16/1980,18.4969,0.1501,46.6532
1/17/1980,20.2239,0.121,44.8971
1/18/1980,21.735,0.1844,43.4494
1/19/1980,23.349,0.1788,41.8298
1/20/1980,25.1616,0.1806,40.019
1/21/1980,26.1848,0.0219,38.8371
1/22/1980,25.9633,0.0271,39.0638
1/23/1980,30.0768,0.0507,34.9739
1/24/1980,30.5714,0,34.4286
1/25/1980,28.1552,0,36.8448
1/26/1980,30.5252,0.0886,34.5634
1/27/1980,32.349,0.1397,32.7907
1/28/1980,32.997,0.0606,32.0636
1/29/1980,34.9525,0.0327,30.0802
1/30/1980,35.4192,0.01,29.5908
1/31/1980,37.4326,0.0396,27.607
2/1/1980,38.72,0,26.28
2/2/1980,36.3406,0,28.6594
2/3/1980,34.0103,0,30.9897
2/4/1980,32.8647,0,32.1353
2/5/1980,31.1323,0.0106,33.8783
2/6/1980,30.3507,0.0021,34.6514
2/7/1980,30.6625,0.0247,34.3622
2/8/1980,31.0317,0,33.9683
2/9/1980,32.533,0.0573,32.5243
2/10/1980,33.7508,0.0218,31.271
2/11/1980,33.4618,0,31.5382
2/12/1980,33.0055,0,31.9945
2/13/1980,29.9444,0.0004,35.056
2/14/1980,24.9466,0.0492,40.1026
2/15/1980,25.003,0.0791,40.0761
2/16/1980,31.2622,0.079,33.8168
2/17/1980,36.2005,0.0004,28.7999
2/18/1980,30.2624,0,34.7376
2/19/1980,21.2561,0.0041,43.748
2/20/1980,19.387,0.1527,45.7657
2/21/1980,16.3851,0.3147,48.9296
2/22/1980,17.405,0.3683,47.9633
2/23/1980,18.0531,0.7896,47.7365
2/24/1980,19.5341,0.5058,45.9717
2/25/1980,24.9419,0.2948,40.3529
2/26/1980,30.4396,0.0007,34.5611
2/27/1980,25.6942,0.0021,39.3079
2/28/1980,25.437,0.0133,39.5763
2/29/1980,32.2651,0.1974,32.9323
3/1/1980,36.7685,0.0581,28.2896
3/2/1980,37.7977,0.0001,27.2024
3/3/1980,31.9277,0,33.0723
3/4/1980,24.0166,0.0881,41.0715
3/5/1980,23.6482,0.162,41.5138
3/6/1980,23.7411,0.1463,41.4052
3/7/1980,19.7272,0.6671,45.9399
3/8/1980,17.4478,0.8816,48.4338
3/9/1980,18.8418,0.4613,46.6195
3/10/1980,18.153,0.8899,47.7369
3/11/1980,23.1388,0.6533,42.5145
3/12/1980,25.6529,0.8968,40.2439
3/13/1980,24.5603,0.5631,41.0028
3/14/1980,21.9329,0.1179,43.185
3/15/1980,19.7763,0.0725,45.2962
3/16/1980,17.4671,0.5612,48.0941
3/17/1980,17.2104,0.5621,48.3517
3/18/1980,19.5829,0.5248,45.9419
3/19/1980,17.1383,0.4306,48.2923
3/20/1980,13.996,1.0814,52.0854
3/21/1980,17.3052,0.3394,48.0342
3/22/1980,19.8914,0.0153,45.1239
3/23/1980,17.6329,0.2531,47.6202
3/24/1980,17.9814,0.375,47.3936
3/25/1980,20.2352,0.5213,45.2861
3/26/1980,20.0041,0.4393,45.4352
3/27/1980,17.3586,0.4842,48.1256
3/28/1980,15.8759,0.7279,49.852
3/29/1980,14.9916,0.4984,50.5068
3/30/1980,15.2625,0.6485,50.386
3/31/1980,17.1138,0.4121,48.2983
4/1/1980,15.6788,0.3516,49.6728
4/2/1980,13.9075,0.66,51.7525
4/3/1980,12.8071,1.2768,53.4697
4/4/1980,13.0898,0.873,52.7832
4/5/1980,13.4331,0.2989,51.8658
4/6/1980,11.3021,0.3007,53.9986
4/7/1980,9.7889,1.2708,56.4819
4/8/1980,9.2253,0.7858,56.5605
4/9/1980,11.2227,0.6449,54.4222
4/10/1980,11.6249,0.4247,53.7998
4/11/1980,10.8439,0.8764,55.0325
4/12/1980,11.7697,0.5861,53.8164
4/13/1980,13.4212,0.8979,52.4767
4/14/1980,14.4699,0.3319,50.862
4/15/1980,12.8501,0.1375,52.2874
4/16/1980,14.1675,0.2457,51.0782
4/17/1980,12.5991,0.5041,52.905
4/18/1980,8.7926,0.5896,56.797
4/19/1980,6.5706,0.691,59.1204
4/20/1980,4.7752,0.8273,61.0521
4/21/1980,5.6178,1.2619,60.6441
4/22/1980,6.713,1.8602,60.1472
4/23/1980,8.079,1.9565,58.8775
4/24/1980,9.595,1.9924,57.3974
4/25/1980,10.0368,1.308,56.2712
4/26/1980,10.1169,1.1016,55.9847
4/27/1980,9.2967,1.0536,56.7569
4/28/1980,9.9117,0.3075,55.3958
4/29/1980,9.8374,0.577,55.7396
4/30/1980,8.5827,0.851,57.2683
5/1/1980,6.2076,1.0557,59.8481
5/2/1980,4.7618,1.3434,61.5816
5/3/1980,2.7097,1.3305,63.6208
5/4/1980,2.0748,2.0552,64.9804
5/5/1980,1.7861,3.0959,66.3098
5/6/1980,3.4337,2.8787,64.445
5/7/1980,7.0362,2.6199,60.5837
5/8/1980,9.9142,1.2631,56.3489
5/9/1980,10.1866,0.8767,55.6901
5/10/1980,7.3934,1.6812,59.2878
5/11/1980,5.5177,3.1273,62.6096
5/12/1980,4.1286,3.7035,64.5749
5/13/1980,4.1945,4.0178,64.8233
5/14/1980,6.071,2.2999,61.2289
5/15/1980,6.9026,1.8443,59.9417
5/16/1980,5.9297,2.2358,61.3061
5/17/1980,4.238,2.497,63.259
5/18/1980,3.2092,3.3617,65.1525
5/19/1980,1.9639,3.7495,66.7856
5/20/1980,2.0425,3.0694,66.0269
5/21/1980,2.5964,2.9317,65.3353
5/22/1980,1.3914,3.2105,66.8191
5/23/1980,2.1423,4.5206,67.3783
5/24/1980,2.5361,5.4471,67.911
5/25/1980,2.7873,5.3579,67.5706
5/26/1980,3.8765,4.1492,65.2727
5/27/1980,3.562,3.7155,65.1535
5/28/1980,2.2209,4.7994,67.5785
5/29/1980,2.051,5.6319,68.5809
5/30/1980,1.7589,6.0334,69.2745
5/31/1980,1.5076,5.8545,69.3469
6/1/1980,1.6172,6.4328,69.8156
6/2/1980,1.6809,7.1094,70.4285
6/3/1980,1.7234,7.1553,70.4319
6/4/1980,1.9034,5.8148,68.9114
6/5/1980,2.1576,6.3052,69.1476
6/6/1980,1.6119,7.2835,70.6716
6/7/1980,1.4127,8.3948,71.9821
6/8/1980,2.3074,5.2254,67.918
6/9/1980,3.4214,3.4618,65.0404
6/10/1980,4.0038,3.9251,64.9213
6/11/1980,3.7615,4.0276,65.2661
6/12/1980,2.6696,4.4526,66.783
6/13/1980,1.5497,5.3841,68.8344
6/14/1980,0.9957,6.624,70.6283
6/15/1980,1.1766,7.9466,71.77
6/16/1980,2.4353,6.1548,68.7195
6/17/1980,1.9,5.4766,68.5766
6/18/1980,1.0508,6.0129,69.9621
6/19/1980,1.2451,6.1788,69.9337
6/20/1980,1.658,5.3134,68.6554
6/21/1980,0.7006,5.7351,70.0345
6/22/1980,0.4169,7.1137,71.6968
6/23/1980,0.416,8.9141,73.4981
6/24/1980,0.3752,9.7471,74.3719
6/25/1980,0.419,10.762,75.343
6/26/1980,0.4332,11.0588,75.6256
6/27/1980,0.4265,12.3064,76.8799
6/28/1980,0.4264,12.2506,76.8242
6/29/1980,0.4593,10.4503,74.991
6/30/1980,0.5095,8.7857,73.2762
7/1/1980,0.1944,9.8989,74.7045
7/2/1980,0.3463,10.7233,75.377
7/3/1980,0.3194,10.19,74.8706
7/4/1980,0.2967,11.9012,76.6045
7/5/1980,0.2243,12.2556,77.0313
7/6/1980,0.3004,10.5045,75.2041
7/7/1980,0.1929,10.8483,75.6554
7/8/1980,0.1491,11.639,76.4899
7/9/1980,0.2578,11.8767,76.6189
7/10/1980,0.1646,12.9574,77.7928
7/11/1980,0.1571,13.855,78.6979
7/12/1980,0.2087,12.7422,77.5335
7/13/1980,0.1769,11.9283,76.7514
7/14/1980,0.1352,13.2309,78.0957
7/15/1980,0.0633,15.2,80.1367
7/16/1980,0.0731,16.0144,80.9413
7/17/1980,0.0877,14.3374,79.2497
7/18/1980,0.0664,12.9909,77.9245
7/19/1980,0.0862,13.8474,78.7612
7/20/1980,0.0228,15.4148,80.392
7/21/1980,0.0067,14.387,79.3803
7/22/1980,0.0096,11.7766,76.767
7/23/1980,0.0503,10.4571,75.4068
7/24/1980,0.049,10.4843,75.4353
7/25/1980,0.0221,11.3438,76.3217
7/26/1980,0.0496,12.0238,76.9742
7/27/1980,0.0166,11.7426,76.726
7/28/1980,0.0103,11.7744,76.7641
7/29/1980,0.037,12.114,77.077
7/30/1980,0.0323,13.2382,78.2059
7/31/1980,0.0094,14.2549,79.2455
8/1/1980,0.0647,14.4438,79.3791
8/2/1980,0.126,13.6236,78.4976
8/3/1980,0.1072,13.0897,77.9825
8/4/1980,0.2088,12.7794,77.5706
8/5/1980,0.1341,13.0133,77.8792
8/6/1980,0.1437,13.5599,78.4162
8/7/1980,0.0376,14.3393,79.3017
8/8/1980,0.018,14.9362,79.9182
8/9/1980,0.0459,14.195,79.1491
8/10/1980,0.0344,12.3484,77.314
8/11/1980,0.0538,12.0441,76.9903
8/12/1980,0.117,11.5422,76.4252
8/13/1980,0.2019,10.7375,75.5356
8/14/1980,0.2336,10.4983,75.2647
8/15/1980,0.2521,9.932,74.6799
8/16/1980,0.6706,8.5633,72.8927
8/17/1980,0.4578,8.5724,73.1146
8/18/1980,0.2859,9.4649,74.179
8/19/1980,0.3379,10.8189,75.481
8/20/1980,0.3917,11.2036,75.8119
8/21/1980,0.3872,10.137,74.7498
8/22/1980,0.2442,9.1389,73.8947
8/23/1980,0.1271,9.0873,73.9602
8/24/1980,0.1177,9.8668,74.7491
8/25/1980,0.2241,10.0679,74.8438
8/26/1980,0.3579,10.5055,75.1476
8/27/1980,0.3259,11.0433,75.7174
8/28/1980,0.4685,10.5649,75.0964
8/29/1980,0.4572,10.4084,74.9512
8/30/1980,0.5738,10.2098,74.636
8/31/1980,0.5905,10.9933,75.4028
9/1/1980,0.5887,11.5741,75.9854
9/2/1980,0.4077,10.806,75.3983
9/3/1980,0.4764,9.5315,74.0551
9/4/1980,0.337,9.284,73.947
9/5/1980,0.1748,9.5772,74.4024
9/6/1980,0.2433,9.7551,74.5118
9/7/1980,0.4015,8.3808,72.9793
9/8/1980,0.5195,8.3618,72.8423
9/9/1980,1.1762,7.1072,70.931
9/10/1980,1.5147,6.0967,69.582
9/11/1980,1.3454,5.5554,69.21
9/12/1980,0.919,7.307,71.388
9/13/1980,1.1441,8.192,72.0479
9/14/1980,0.9837,7.7513,71.7676
9/15/1980,1.8161,6.062,69.2459
9/16/1980,2.4444,5.6842,68.2398
9/17/1980,2.5067,5.9004,68.3937
9/18/1980,2.354,5.7154,68.3614
9/19/1980,1.6702,5.95,69.2798
9/20/1980,1.1829,7.7479,71.565
9/21/1980,1.0198,9.6595,73.6397
9/22/1980,1.548,9.786,73.238
9/23/1980,2.9073,6.4445,68.5372
9/24/1980,3.6092,5.2157,66.6065
9/25/1980,3.6129,4.8367,66.2238
9/26/1980,4.9388,3.7136,63.7748
9/27/1980,6.3189,2.8384,61.5195
9/28/1980,4.8978,2.8328,62.935
9/29/1980,3.6606,3.1636,64.503
9/30/1980,1.7968,3.3209,66.5241
10/1/1980,1.6958,3.7398,67.044
10/2/1980,3.939,3.6333,64.6943
10/3/1980,7.7572,2.4887,59.7315
10/4/1980,8.8446,2.4752,58.6306
10/5/1980,8.9925,2.3356,58.3431
10/6/1980,8.1196,1.9257,58.8061
10/7/1980,6.0648,2.1615,61.0967
10/8/1980,3.4604,2.5659,64.1055
10/9/1980,4.7184,2.9926,63.2742
10/10/1980,6.4839,2.6529,61.169
10/11/1980,6.9251,2.2157,60.2906
10/12/1980,10.6777,1.0899,55.4122
10/13/1980,12.1469,0.9748,53.8279
10/14/1980,10.7517,1.4531,55.7014
10/15/1980,8.9122,1.8733,57.9611
10/16/1980,6.4038,2.4713,61.0675
10/17/1980,5.0232,2.4808,62.4576
10/18/1980,6.4874,2.18,60.6926
10/19/1980,8.655,1.2767,57.6217
10/20/1980,10.4943,0.9787,55.4844
10/21/1980,9.4488,0.9849,56.5361
10/22/1980,10.5554,0.7811,55.2257
10/23/1980,11.3968,1.0051,54.6083
10/24/1980,13.6856,0.91,52.2244
10/25/1980,15.2178,0.379,50.1612
10/26/1980,17.1767,0.2094,48.0327
10/27/1980,15.939,1.0243,50.0853
10/28/1980,16.1655,0.7757,49.6102
10/29/1980,18.4467,0.7562,47.3095
10/30/1980,17.2114,0.8788,48.6674
10/31/1980,13.6382,0.7037,52.0655
11/1/1980,13.5948,0.3488,51.754
11/2/1980,14.4289,0.3493,50.9204
11/3/1980,11.2109,0.6814,54.4705
11/4/1980,10.4139,0.859,55.4451
11/5/1980,14.2841,0.4012,51.1171
11/6/1980,13.7415,0.2351,51.4936
11/7/1980,8.7449,0.6369,56.892
11/8/1980,9.7757,0.877,56.1013
11/9/1980,10.9918,1.2753,55.2835
11/10/1980,14.8058,0.9704,51.1646
11/11/1980,18.0077,0.6268,47.6191
11/12/1980,17.0113,0.3765,48.3652
11/13/1980,15.1507,0.3188,50.1681
11/14/1980,15.2465,0.738,50.4915
11/15/1980,18.8763,0.7219,46.8456
11/16/1980,22.2153,0.6107,43.3954
11/17/1980,24.6635,0.5728,40.9093
11/18/1980,24.2882,0.2936,41.0054
11/19/1980,25.002,0.0015,39.9995
11/20/1980,23.1507,0.0009,41.8502
11/21/1980,22.3536,0.0009,42.6473
11/22/1980,20.7934,0.0506,44.2572
11/23/1980,20.3329,0.3714,45.0385
11/24/1980,19.7897,0.4155,45.6258
11/25/1980,23.1648,0.253,42.0882
11/26/1980,25.3,0.3489,40.0489
11/27/1980,23.7962,0.3079,41.5117
11/28/1980,22.6938,0.0011,42.3073
11/29/1980,21.1788,0.0002,43.8214
11/30/1980,18.6028,0.0066,46.4038
12/1/1980,17.1049,0.1535,48.0486
12/2/1980,20.7102,0.1972,44.487
12/3/1980,26.0376,0.1126,39.075
12/4/1980,24.255,0.1064,40.8514
12/5/1980,20.8157,0.3783,44.5626
12/6/1980,18.3999,0.3563,46.9564
12/7/1980,17.1075,0.4343,48.3268
12/8/1980,17.0817,0.3677,48.286
12/9/1980,20.6916,0.2488,44.5572
12/10/1980,25.4567,0.2253,39.7686
12/11/1980,28.2896,0.1346,36.845
12/12/1980,23.6327,0.0222,41.3895
12/13/1980,23.0324,0.0558,42.0234
12/14/1980,26.1775,0.0673,38.8898
12/15/1980,26.0982,0.0285,38.9303
12/16/1980,23.7874,0.0312,41.2438
12/17/1980,27.0624,0.0007,37.9383
12/18/1980,25.5809,0,39.4191
12/19/1980,30.7919,0.0472,34.2553
12/20/1980,37.4097,0.0667,27.657
12/21/1980,35.7478,0.0344,29.2866
12/22/1980,31.7643,0.0991,33.3348
12/23/1980,25.2029,0.1278,39.9249
12/24/1980,30.3447,0.0142,34.6695
12/25/1980,38.8526,0,26.1474
12/26/1980,34.1858,0,30.8142
12/27/1980,30.3957,0,34.6043
12/28/1980,26.4681,0,38.5319
12/29/1980,22.6335,0,42.3665
12/30/1980,24.8304,0.0147,40.1843
12/31/1980,27.2831,0,37.7169
1/1/1981,27.9209,0,37.0791
1/2/1981,30.5089,0,34.4911
1/3/1981,33.6083,0,31.3917
1/4/1981,39.2505,0,25.7495
1/5/1981,36.4238,0.0083,28.5845
1/6/1981,30.2903,0.0173,34.727
1/7/1981,33.093,0.0051,31.9121
1/8/1981,37.0187,0,27.9813
1/9/1981,35.3959,0,29.6041
1/10/1981,36.7137,0,28.2863
1/11/1981,39.4271,0,25.5729
1/12/1981,40.1352,0,24.8648
1/13/1981,35.2253,0,29.7747
1/14/1981,30.3775,0,34.6225
1/15/1981,29.7792,0,35.2208
1/16/1981,32.3579,0.0316,32.6737
1/17/1981,35.1402,0,29.8598
1/18/1981,30.6718,0,34.3282
1/19/1981,25.936,0,39.064
1/20/1981,25.3597,0,39.6403
1/21/1981,27.0051,0.0295,38.0244
1/22/1981,25.7669,0,39.2331
1/23/1981,24.047,0,40.953
1/24/1981,23.6997,0,41.3003
1/25/1981,22.5354,0,42.4646
1/26/1981,20.3423,0,44.6577
1/27/1981,21.6864,0.0061,43.3197
1/28/1981,24.9714,0.0003,40.0289
1/29/1981,27.8441,0.0148,37.1707
1/30/1981,32.2143,0.0005,32.7862
1/31/1981,31.4696,0.0165,33.5469
2/1/1981,28.109,0.1325,37.0235
2/2/1981,31.2103,0.0758,33.8655
2/3/1981,38.4236,0,26.5764
2/4/1981,37.7355,0,27.2645
2/5/1981,37.0103,0.0042,27.9939
2/6/1981,29.8881,0.0561,35.168
2/7/1981,26.9172,0.1761,38.2589
2/8/1981,29.0945,0.1228,36.0283
2/9/1981,31.1105,0.0877,33.9772
2/10/1981,27.9651,0.3333,37.3682
2/11/1981,31.8246,0.2282,33.4036
2/12/1981,36.865,0.0152,28.1502
2/13/1981,30.9169,0.1285,34.2116
2/14/1981,24.171,0.1855,41.0145
2/15/1981,20.0636,0.1937,45.1301
2/16/1981,15.388,0.361,49.973
2/17/1981,11.9806,0.4533,53.4727
2/18/1981,10.0578,0.42,55.3622
2/19/1981,10.9635,0.4454,54.4819
2/20/1981,12.9511,0.2728,52.3217
2/21/1981,14.3284,0.3023,50.9739
2/22/1981,15.0552,0.0347,49.9795
2/23/1981,16.7879,0.034,48.2461
2/24/1981,17.294,0.0001,47.7061
2/25/1981,18.2973,0.0177,46.7204
2/26/1981,17.9991,0.1434,47.1443
2/27/1981,16.4513,0.2922,48.8409
2/28/1981,17.0007,0.2685,48.2678
3/1/1981,18.3016,0.1139,46.8123
3/2/1981,21.3199,0.2325,43.9126
3/3/1981,23.9912,0.1357,41.1445
3/4/1981,21.8835,0.2771,43.3936
3/5/1981,22.8588,0.3453,42.4865
3/6/1981,24.0455,0.0825,41.037
3/7/1981,24.0415,0.13,41.0885
3/8/1981,22.3488,0.1451,42.7963
3/9/1981,20.335,0.1721,44.8371
3/10/1981,19.8587,0.1597,45.301
3/11/1981,20.0198,0.0909,45.0711
3/12/1981,18.7135,0.0492,46.3357
3/13/1981,18.0295,0.1193,47.0898
3/14/1981,21.6227,0.0642,43.4415
3/15/1981,17.0312,0.0995,48.0683
3/16/1981,20.3762,0.1195,44.7433
3/17/1981,21.9002,0.0046,43.1044
3/18/1981,24.2336,0.2201,40.9865
3/19/1981,25.4234,0.0032,39.5798
3/20/1981,24.373,0,40.627
3/21/1981,20.2522,0.1296,44.8774
3/22/1981,19.303,0.1039,45.8009
3/23/1981,19.2356,0.0268,45.7912
3/24/1981,17.5453,0.0423,47.497
3/25/1981,16.6128,0.0948,48.482
3/26/1981,14.7225,0.169,50.4465
3/27/1981,12.8543,0.3937,52.5394
3/28/1981,11.3015,0.4788,54.1773
3/29/1981,7.5085,0.5809,58.0724
3/30/1981,8.2889,0.892,57.6031
3/31/1981,7.1286,1.1255,58.9969
4/1/1981,8.8543,1.0483,57.194
4/2/1981,8.9091,0.6363,56.7272
4/3/1981,6.8854,1.5665,59.6811
4/4/1981,7.2951,1.5446,59.2495
4/5/1981,11.3426,0.732,54.3894
4/6/1981,14.638,0.3171,50.6791
4/7/1981,11.0058,0.4951,54.4893
4/8/1981,7.7108,1.0567,58.3459
4/9/1981,7.42,1.7689,59.3489
4/10/1981,6.8407,2.0674,60.2267
4/11/1981,5.3856,2.3727,61.9871
4/12/1981,7.9796,2.7428,59.7632
4/13/1981,8.8427,2.6473,58.8046
4/14/1981,9.7239,1.6682,56.9443
4/15/1981,12.9475,1.4236,53.4761
4/16/1981,9.9278,1.4328,56.505
4/17/1981,5.0248,2.3465,62.3217
4/18/1981,5.6262,2.5929,61.9667
4/19/1981,9.5177,2.3506,57.8329
4/20/1981,12.8747,2.017,54.1423
4/21/1981,13.7112,1.5792,52.868
4/22/1981,8.9537,1.714,57.7603
4/23/1981,7.2961,1.7125,59.4164
4/24/1981,8.75,1.2753,57.5253
4/25/1981,10.6887,1.224,55.5353
4/26/1981,7.917,1.816,58.899
4/27/1981,4.893,2.8463,62.9533
4/28/1981,3.4712,3.4121,64.9409
4/29/1981,3.7423,4.2803,65.538
4/30/1981,5.3227,4.0692,63.7465
5/1/1981,6.9002,2.5296,60.6294
5/2/1981,8.2864,1.4334,58.147
5/3/1981,6.6358,1.2521,59.6163
5/4/1981,4.2814,1.7141,62.4327
5/5/1981,4.9994,1.9299,61.9305
5/6/1981,7.4961,1.7173,59.2212
5/7/1981,9.581,1.5093,56.9283
5/8/1981,7.6207,1.5748,58.9541
5/9/1981,6.0086,1.7192,60.7106
5/10/1981,6.941,1.6839,59.7429
5/11/1981,6.9652,1.3746,59.4094
5/12/1981,7.214,1.4407,59.2267
5/13/1981,6.1769,1.9581,60.7812
5/14/1981,5.1491,1.9372,61.7881
5/15/1981,5.6658,1.3798,60.714
5/16/1981,6.081,1.3833,60.3023
5/17/1981,6.2807,2.6976,61.4169
5/18/1981,7.469,3.2662,60.7972
5/19/1981,8.0349,1.9617,58.9268
5/20/1981,6.6712,1.19,59.5188
5/21/1981,4.2336,1.2084,61.9748
5/22/1981,2.1956,2.3236,65.128
5/23/1981,1.5063,3.6539,67.1476
5/24/1981,1.1073,4.2684,68.1611
5/25/1981,0.9321,5.2392,69.3071
5/26/1981,0.9617,5.5264,69.5647
5/27/1981,1.0542,5.2508,69.1966
5/28/1981,0.8638,5.162,69.2982
5/29/1981,0.7549,5.1116,69.3567
5/30/1981,1.3678,5.6194,69.2516
5/31/1981,2.0931,5.0373,67.9442
6/1/1981,1.8508,5.0121,68.1613
6/2/1981,1.3323,5.9917,69.6594
6/3/1981,1.0071,6.3996,70.3925
6/4/1981,0.5481,8.0368,72.4887
6/5/1981,0.2915,9.2221,73.9306
6/6/1981,0.3486,9.1705,73.8219
6/7/1981,0.7548,7.7919,72.0371
6/8/1981,0.7352,8.7483,73.0131
6/9/1981,0.7364,10.0274,74.291
6/10/1981,0.622,8.1364,72.5144
6/11/1981,0.5637,6.8354,71.2717
6/12/1981,0.7212,8.2687,72.5475
6/13/1981,0.9421,9.3341,73.392
6/14/1981,0.9459,10.0299,74.084
6/15/1981,0.7401,10.7802,75.0401
6/16/1981,0.7225,9.8662,74.1437
6/17/1981,0.6717,7.9548,72.2831
6/18/1981,0.6393,7.9899,72.3506
6/19/1981,0.4126,9.1327,73.7201
6/20/1981,0.4901,9.5938,74.1037
6/21/1981,0.5645,10.5367,74.9722
6/22/1981,0.4613,10.9039,75.4426
6/23/1981,0.5549,9.0749,73.52
6/24/1981,0.2662,10.0003,74.7341
6/25/1981,0.1231,10.3875,75.2644
6/26/1981,0.8808,7.6679,71.7871
6/27/1981,0.7505,6.9597,71.2092
6/28/1981,0.3287,8.4927,73.164
6/29/1981,0.1031,9.4286,74.3255
6/30/1981,0.2725,8.9472,73.6747
7/1/1981,0.2104,8.7918,73.5814
7/2/1981,0.0716,9.073,74.0014
7/3/1981,0.0171,9.9619,74.9448
7/4/1981,0.006,10.6773,75.6713
7/5/1981,0.079,10.6826,75.6036
7/6/1981,0.3027,11.6431,76.3404
7/7/1981,0.3712,12.4297,77.0585
7/8/1981,0.2868,14.0491,78.7623
7/9/1981,0.1807,14.2661,79.0854
7/10/1981,0.2709,12.9542,77.6833
7/11/1981,0.2546,12.4465,77.1919
7/12/1981,0.1997,13.1553,77.9556
7/13/1981,0.1892,13.8786,78.6894
7/14/1981,0.1107,12.4102,77.2995
7/15/1981,0.0803,11.0188,75.9385
7/16/1981,0.0645,11.4452,76.3807
